coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Feb 26 19:20:32 +0000 2015,,,http://fr.wikipedia.org/w/index.php?diff=112228120&oldid=105969672&rcid=136350006,0,571027049013501952,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Jamie Nicholls Wikipedia article edited anonymously from Canadian House of Commons http://t.co/MwaLTjNlgn,https://twitter.com/gccaedits/status/571027049013501952,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 18:47:35 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648972349&oldid=621275539,0,571018757176467456,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Blake Richards Wikipedia article edited anonymously from Canadian House of Commons http://t.co/bLt1utX0VY,https://twitter.com/gccaedits/status/571018757176467456,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 17:53:29 +0000 2015,,,http://www.cbc.ca/m/news/canada/nova-scotia/rehtaeh-parsons-case-dad-of-guilty-man-reportedly-arrested-in-wikipedia-edits-probe-1.2973082,0,571005145011523584,,,,en,,False,1,570997306348216320,grayshine,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @grayshine: holy shit, this was the @gccaedits edit that i pointed out: http://t.co/2xVQ7U4uNY",https://twitter.com/MattGoerzen/status/571005145011523584,Mon Aug 16 16:57:48 +0000 2010,MattGoerzen,False,"Brandon Sun Editor, editorial writer, sometimes photographer. Tweets are my own.",516,677,614,24,"Brandon, Manitoba",Matt Goerzen,MattGoerzen,3204,Central Time (US & Canada),http://about.me/Matt.Goerzen,False
,Thu Feb 26 17:22:21 +0000 2015,,,http://www.cbc.ca/m/news/canada/nova-scotia/rehtaeh-parsons-case-dad-of-guilty-man-reportedly-arrested-in-wikipedia-edits-probe-1.2973082,2,570997306348216320,,,,en,,False,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holy shit, this was the @gccaedits edit that i pointed out: http://t.co/2xVQ7U4uNY",https://twitter.com/grayshine/status/570997306348216320,Tue Oct 16 23:37:45 +0000 2007,grayshine,False,my name is gray // (they/them) // queer as hell cyborg,9364,566,622,18,maritimes (canada isn't real),gray,grayshine,29343,Atlantic Time (Canada),,False
,Thu Feb 26 17:20:17 +0000 2015,,,,1,570996789500715008,gccaedits,562703012486201346,2613454796,en,,,1,,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",@gccaedits Someone in govt is carefully watching over the cover story.,https://twitter.com/ggatin/status/570996789500715008,Fri Mar 09 22:46:29 +0000 2007,ggatin,False,"Working on my consistent, well-rehearsed, & plausible cover story.",3704,1193,1500,76,#bdnmb #cdnpoli #journalism,No Particular Order,ggatin,14249,Central Time (US & Canada),,False
,Thu Feb 26 17:08:13 +0000 2015,cdnpoli,,,0,570993751599898624,jaglister,570976849171345410,224935028,en,,,0,,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",@jaglister @Beari8it Follow @gccaedits to see how govt of #cdnpoli computers are used to edit Wikipedia,https://twitter.com/ggatin/status/570993751599898624,Fri Mar 09 22:46:29 +0000 2007,ggatin,False,"Working on my consistent, well-rehearsed, & plausible cover story.",3704,1193,1500,76,#bdnmb #cdnpoli #journalism,No Particular Order,ggatin,14249,Central Time (US & Canada),,False
,Thu Feb 26 16:58:39 +0000 2015,,,,0,570991341813026816,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",You'd figure someone in gov't would have written a memo to staffers about @gccaedits -- do yer wiki edits from home?,https://twitter.com/HugoAPRodrigues/status/570991341813026816,Thu Jun 18 19:46:16 +0000 2009,HugoAPRodrigues,False,"Managing editor, @standfreeholder in Cornwall, Ont. President of @CAJ. Comms mgr @lifesavingsport. Blogger. Human being.",9,2349,2555,114,"Cornwall, Ont.",Hugo Rodrigues,HugoAPRodrigues,35892,Eastern Time (US & Canada),,False
,Thu Feb 26 16:57:16 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648958747&oldid=648958686,0,570990996839931904,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Tahsis Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/jYgj8Nqro8,https://twitter.com/gccaedits/status/570990996839931904,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 16:56:47 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648958686&oldid=632116732,0,570990874768871424,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Tahsis Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/rrwRqqLNBf,https://twitter.com/gccaedits/status/570990874768871424,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 15:46:19 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648949855&oldid=648948408,0,570973141301891073,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Ja57mSHKfL,https://twitter.com/gccaedits/status/570973141301891073,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 15:42:57 +0000 2015,,,http://www.cbc.ca/news/canada/nova-scotia/rehtaeh-parsons-case-dad-of-guilty-man-reportedly-arrested-in-wikipedia-edits-probe-1.2973082 https://twitter.com/gccaedits/status/560782754863132673,0,570972291284267008,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm not sure how I feel about this, but maybe @gccaedits helped it come to police attention. http://t.co/UbQ9rCC6PG  https://t.co/t5fQMYGjkH",https://twitter.com/mattskala/status/570972291284267008,Thu Jul 16 18:15:51 +0000 2009,mattskala,False,仕事はネコミミの撫でて。趣味が計算幾何学。,141,194,170,12,"Copenhagen, Denmark",Matthew Skala,mattskala,8491,Copenhagen,http://ansuz.sooke.bc.ca/,False
,Thu Feb 26 15:42:31 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648949376&oldid=643525536,0,570972182093926400,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",M203 grenade launcher Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/XMD1jImOcM,https://twitter.com/gccaedits/status/570972182093926400,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 15:39:06 +0000 2015,,,http://fr.wikipedia.org/w/index.php?diff=112221404&oldid=112161008&rcid=136337949,0,570971323368902657,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Charny (Lévis) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/iUjI2dSbIp,https://twitter.com/gccaedits/status/570971323368902657,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 15:34:05 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648948408&oldid=648948196,0,570970060753403905,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/rqfFFSgyxN,https://twitter.com/gccaedits/status/570970060753403905,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 26 15:32:12 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648948196&oldid=648013020,0,570969587031920640,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/sSuUH3GNNq,https://twitter.com/gccaedits/status/570969587031920640,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
-79.466566 43.659951,Thu Feb 26 12:53:48 +0000 2015,,,,0,570929724874203136,edsu,570879329158205440,14331818,en,"Toronto, Ontario",,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@edsu @hvdsomp @gccaedits yeah, that story just broke yesterday.",https://twitter.com/ruebot/status/570929724874203136,Fri Mar 13 01:11:04 +0000 2009,ruebot,False,,3699,1237,838,114,Toronto,nick ruest,ruebot,24845,Eastern Time (US & Canada),http://ruebot.net,False
,Thu Feb 26 12:04:06 +0000 2015,,,,0,570917216075452417,gccaedits,570743067193573376,2613454796,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@gccaedits @NationalDefence always nice to see our gov employees spending their time constructively on our dime!,https://twitter.com/SDAllenToronto/status/570917216075452417,Wed Aug 19 15:07:55 +0000 2009,SDAllenToronto,False,"Webweenie is a Slacktivist, Linux user since '96",2405,156,106,11,Toronto ,S.D.Allen,SDAllenToronto,10754,,http://webweenie.blogspot.com,False
,Thu Feb 26 09:33:33 +0000 2015,,,,0,570879329158205440,hvdsomp,570785434432770048,90083746,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hvdsomp wow, I had heard a bit about that from @ruebot who runs @gccaedits but didn't realize it had progressed to that stage.",https://twitter.com/edsu/status/570879329158205440,Tue Apr 08 12:43:41 +0000 2008,edsu,False,pragmatist / archivist / humanist,4298,3500,1295,304,"Silver Spring, MD",Ed Summers,edsu,18940,Quito,https://keybase.io/edsu,False
,Thu Feb 26 07:52:11 +0000 2015,,,https://twitter.com/gccaedits/status/560782754863132673,0,570853819917082624,,,,en,,False,1,570713854218539009,danminkin,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @danminkin: Over this https://t.co/JraXjITahg ? MT @CTVAnchor Dad of convict in Rehtaeh Parsons case arrested, Q'd re tampering w/wiki s…",https://twitter.com/DavidRayAmos/status/570853819917082624,Wed Feb 10 18:37:59 +0000 2010,DavidRayAmos,False,Go Figure,1,188,988,7,East ,David Raymond Amos,DavidRayAmos,4553,Santiago,http://www.checktheevidence.com/pdf/2526023-DAMOSIntegrity-yea-right.-txt.pdf,False
,Thu Feb 26 00:32:05 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648867092&oldid=648584007,3,570743067193573376,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Voice of Fire Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Qr5J3wL9KC,https://twitter.com/gccaedits/status/570743067193573376,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 23:18:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648858942&oldid=635440588,0,570724513148755968,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Brian Jean Wikipedia article edited anonymously from Canadian House of Commons http://t.co/R7x8soHYpj,https://twitter.com/gccaedits/status/570724513148755968,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 22:36:00 +0000 2015,,,https://twitter.com/gccaedits/status/560782754863132673,0,570713854218539009,CTVAnchor,570708202129625090,32046430,en,,False,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Over this https://t.co/JraXjITahg ? MT @CTVAnchor Dad of convict in Rehtaeh Parsons case arrested, Q'd re tampering w/wiki site on DND comp",https://twitter.com/danminkin/status/570713854218539009,Tue May 03 16:20:17 +0000 2011,danminkin,False,Hardcore political junkie turned regular political junkie. Novice hunter & angler. Favorites ≠ actual favourite ever,898,560,1343,21,Toronto,Dan Minkin,danminkin,11300,Eastern Time (US & Canada),,False
,Wed Feb 25 22:13:33 +0000 2015,cdnpoli,,http://en.wikipedia.org/w/index.php?diff=648850783&oldid=648850512,0,570708204377804801,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @gccaedits: Maurice Vellacott Wikipedia article edited anonymously from Canadian House of Commons http://t.co/KwzJ6n6RFt #cdnpoli,https://twitter.com/jpress/status/570708204377804801,Tue Feb 17 22:29:47 +0000 2009,jpress,False,"Dog owner, @OttawaCitizen parliamentary reporter skulking around #SenCA, focused on digital storytelling & news literacy research. Tweets are my own.",198,3629,1249,193,"Ottawa, Ontario",Jordan Press,jpress,21408,Eastern Time (US & Canada),http://facebook.com/jordan.b.press,False
,Wed Feb 25 22:11:45 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648850783&oldid=648850512,0,570707752105979905,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Maurice Vellacott Wikipedia article edited anonymously from Canadian House of Commons http://t.co/jbPNOacDT5,https://twitter.com/gccaedits/status/570707752105979905,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 22:09:18 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648850512&oldid=643425505,0,570707131692920834,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Maurice Vellacott Wikipedia article edited anonymously from Canadian House of Commons http://t.co/JuyhschkHL,https://twitter.com/gccaedits/status/570707131692920834,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 20:49:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648840234&oldid=647783216,0,570687148212559872,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","List of people from London, Ontario Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/T2nz0GRGPi",https://twitter.com/gccaedits/status/570687148212559872,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 19:57:29 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648833292&oldid=648830752,1,570673960532246528,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Grant Lawrence Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/bMww0LUQkK,https://twitter.com/gccaedits/status/570673960532246528,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 19:37:41 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648830752&oldid=648053152,2,570668978110128128,,,,en,,False,4,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Grant Lawrence Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/OacvVi9ZE4,https://twitter.com/gccaedits/status/570668978110128128,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 21:28:58 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648686432&oldid=642862448,0,570334593598955520,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",65th Infantry Regiment (United Stat Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/PufmHDNAWM,https://twitter.com/gccaedits/status/570334593598955520,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 18:19:59 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657732&oldid=648587757,1,570287035149365248,gccaedits,570282222135193601,2613454796,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great, now I'm craving one RT@gccaedits Wagon Wheels Wikipedia article edited by anon at Shared Services Canada http://t.co/dXslBj4Gcn …",https://twitter.com/GemColl/status/570287035149365248,Mon Nov 08 17:08:50 +0000 2010,GemColl,False,"30-something communicatrix: the written word, pop culture, geekery, tech, politics, IP, and her English bulldog. RTs not necessarily blah blah blah...",544,572,876,16,Ottawa,Gemma Collins,GemColl,4475,Quito,,False
,Tue Feb 24 18:02:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657957&oldid=648657732,1,570282602977992705,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/rg96VilKoE,https://twitter.com/gccaedits/status/570282602977992705,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 18:00:51 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657732&oldid=648587757,2,570282222135193601,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/xFoOednJXk,https://twitter.com/gccaedits/status/570282222135193601,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6179,73,149,Canada,Gov. of Canada edits,gccaedits,2056,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
